Date,Stock,Open,High,Low,Close,Volume,Price
2024-04-24,AMZN,243.92,244.96,242.46,242.64,3386301,243.35333333333332
2024-04-25,AMZN,242.53,244.45,241.06,243.4,3458779,242.97
2024-04-26,AMZN,243.52,244.28,242.08,243.39,6413865,243.25
2024-04-29,AMZN,244.74,245.33,243.19,243.43,3688565,243.98333333333335
2024-04-30,AMZN,243.48,246.34,243.34,246.02,4003480,245.23333333333335
2024-05-01,AMZN,245.92,247.34,244.29,244.41,6383481,245.34666666666666
2024-05-02,AMZN,243.91,246.44,241.94,245.83,7842434,244.73666666666668
2024-05-03,AMZN,246.84,247.59,244.48,244.74,5702372,245.60333333333332
2024-05-06,AMZN,244.57,245.06,241.86,243.01,7864073,243.31000000000003
2024-05-07,AMZN,244.12,244.81,240.58,241.85,2066476,242.41333333333333
2024-05-08,AMZN,241.54,242.29,238.33,239.17,1967444,239.92999999999998
2024-05-09,AMZN,239.2,241.05,236.03,236.81,2651249,237.96333333333337
2024-05-10,AMZN,236.54,238.08,236.49,238.02,5979052,237.53
2024-05-13,AMZN,238.32,238.91,236.07,237.37,7101663,237.45000000000002
2024-05-14,AMZN,236.53,237.77,233.99,235.31,1120201,235.68999999999997
2024-05-15,AMZN,234.89,237.15,233.92,235.71,3308802,235.59333333333333
2024-05-16,AMZN,235.23,236.62,233.96,235.33,8371911,235.30333333333337
2024-05-17,AMZN,236.35,236.63,231.07,232.77,1611147,233.49
2024-05-20,AMZN,231.79,234.94,230.61,232.96,8461421,232.83666666666667
2024-05-21,AMZN,231.37,232.99,229.78,229.92,4397622,230.89666666666665
2024-05-22,AMZN,228.79,229.33,226.07,227.71,6279874,227.70333333333335
2024-05-23,AMZN,228.39,231.23,227.3,230.57,5625464,229.69999999999996
2024-05-24,AMZN,231.57,233.59,231.41,231.94,2028278,232.31333333333336
2024-05-27,AMZN,232.31,234.2,230.86,233.48,1967261,232.84666666666666
2024-05-28,AMZN,233.74,235.6,232.74,233.14,2849684,233.82666666666668
2024-05-29,AMZN,235.38,236.2,234.42,235.11,5300516,235.24333333333334
2024-05-30,AMZN,235.09,239.27,233.15,237.82,4217653,236.74666666666667
2024-05-31,AMZN,237.99,239.02,235.92,236.79,7489396,237.24333333333334
2024-06-03,AMZN,235.7,237.34,233.8,234.95,2979525,235.36333333333332
2024-06-04,AMZN,236.11,239.15,235.24,238.23,5913756,237.54
2024-06-05,AMZN,239.13,239.25,236.62,237.55,3535155,237.8066666666667
2024-06-06,AMZN,237.63,238.81,235.38,236.97,6389978,237.0533333333333
2024-06-07,AMZN,237.49,239.38,235.97,239.21,1512719,238.1866666666667
2024-06-10,AMZN,239.88,240.96,238.32,239.91,1564116,239.73
2024-06-11,AMZN,240.27,240.76,237.73,239.47,9079364,239.32000000000002
2024-06-12,AMZN,241.06,241.64,239.8,239.91,1817220,240.45000000000002
2024-06-13,AMZN,238.95,239.27,237.44,237.98,4928319,238.23000000000002
2024-06-14,AMZN,238.34,241.97,236.79,240.36,5249813,239.70666666666668
2024-06-17,AMZN,240.86,242.96,239.8,241.42,3407801,241.39333333333332
2024-06-18,AMZN,241.19,242.24,240.39,240.62,1582149,241.08333333333334
2024-06-19,AMZN,239.83,242.21,238.01,240.6,8064945,240.27333333333334
2024-06-20,AMZN,239.82,242.12,239.78,240.74,7351193,240.88
2024-06-21,AMZN,241.76,245.06,240.8,243.78,2918040,243.21333333333334
2024-06-24,AMZN,243.97,245.87,242.83,244.48,5096567,244.39333333333335
2024-06-25,AMZN,244.86,246.47,242.83,244.06,6755813,244.45333333333335
2024-06-26,AMZN,243.09,245.2,242.8,243.44,9552641,243.81333333333336
2024-06-27,AMZN,243.48,244.22,239.53,241.51,5602334,241.75333333333333
2024-06-28,AMZN,240.24,241.46,239.78,240.34,4675007,240.52666666666667
2024-07-01,AMZN,239.4,239.54,236.73,237.31,6338742,237.85999999999999
2024-07-02,AMZN,239.18,240.68,239.05,239.17,1481674,239.63333333333333
2024-07-03,AMZN,240.09,240.85,237.01,238.65,6123117,238.83666666666667
2024-07-04,AMZN,239.51,241.02,238.02,240.11,7352761,239.7166666666667
2024-07-05,AMZN,241.65,243.28,240.81,242.48,6215273,242.19000000000003
2024-07-08,AMZN,242.09,242.32,240.92,242.1,3979664,241.78
2024-07-09,AMZN,241.81,245.97,241.38,244.01,3449480,243.78666666666666
2024-07-10,AMZN,244.66,245.23,243.35,244.29,8451725,244.29
2024-07-11,AMZN,244.8,246.39,240.47,242.08,5741968,242.98000000000002
2024-07-12,AMZN,242.14,242.66,241.58,241.93,3123517,242.0566666666667
2024-07-15,AMZN,241.13,244.34,239.32,244.26,2194688,242.64
2024-07-16,AMZN,244.38,247.64,244.14,245.95,7866001,245.91
2024-07-17,AMZN,243.88,245.32,241.8,243.61,9551199,243.57666666666668
2024-07-18,AMZN,245.39,247.63,243.41,245.85,2979168,245.63
2024-07-19,AMZN,244.12,248.63,242.22,247.32,6980251,246.0566666666667
2024-07-22,AMZN,246.38,249.29,244.95,248.06,7295691,247.4333333333333
2024-07-23,AMZN,246.47,248.37,243.38,244.63,8603085,245.46
2024-07-24,AMZN,244.76,246.07,243.96,245.45,3439597,245.16
2024-07-25,AMZN,246.7,248.13,245.08,247.21,8275729,246.8066666666667
2024-07-26,AMZN,245.83,247.32,244.12,246.55,5915329,245.99666666666667
2024-07-29,AMZN,247.65,248.74,246.02,248.28,5447314,247.67999999999998
2024-07-30,AMZN,249.09,250.49,245.88,246.57,7113195,247.64666666666668
2024-07-31,AMZN,247.43,248.29,247.0,247.52,8016315,247.60333333333332
2024-08-01,AMZN,248.75,252.7,246.99,250.86,9754220,250.1833333333333
2024-08-02,AMZN,251.21,252.07,248.4,250.37,4695568,250.28
2024-08-05,AMZN,250.1,252.59,248.29,251.63,7279133,250.83666666666667
2024-08-06,AMZN,251.48,255.15,250.24,254.83,8008109,253.40666666666667
2024-08-07,AMZN,256.41,257.63,252.82,253.78,6132447,254.74333333333334
2024-08-08,AMZN,253.98,254.9,252.91,254.01,2966388,253.93999999999997
2024-08-09,AMZN,254.53,255.01,252.06,253.01,4845047,253.35999999999999
2024-08-12,AMZN,252.96,255.93,252.5,255.92,3731690,254.78333333333333
2024-08-13,AMZN,255.77,259.38,255.26,259.06,1732531,257.90000000000003
2024-08-14,AMZN,257.55,259.7,257.46,258.05,5280549,258.40333333333336
2024-08-15,AMZN,256.38,258.64,254.77,258.27,9231989,257.22666666666663
2024-08-16,AMZN,256.34,257.57,254.58,256.55,1000443,256.23333333333335
2024-08-19,AMZN,256.35,256.52,253.36,255.34,6600465,255.07333333333335
2024-08-20,AMZN,253.95,257.01,253.53,255.7,1488843,255.41333333333333
2024-08-21,AMZN,255.87,257.71,253.67,253.94,5330951,255.10666666666665
2024-08-22,AMZN,253.82,256.99,253.54,255.61,7849112,255.38
2024-08-23,AMZN,255.28,257.37,254.29,255.38,1608903,255.67999999999998
2024-08-26,AMZN,257.33,260.01,255.88,259.42,1141473,258.43666666666667
2024-08-27,AMZN,258.7,261.41,256.94,259.58,5097129,259.31
2024-08-28,AMZN,259.81,261.17,258.24,259.57,2619533,259.66
2024-08-29,AMZN,259.04,259.99,256.67,257.37,9332799,258.01000000000005
2024-08-30,AMZN,257.25,258.87,256.97,257.22,2239906,257.68666666666667
2024-09-02,AMZN,257.79,258.64,256.22,258.48,6115491,257.78000000000003
2024-09-03,AMZN,258.9,259.37,256.33,256.54,1274170,257.41333333333336
2024-09-04,AMZN,256.48,257.34,255.36,255.73,2772970,256.1433333333334
2024-09-05,AMZN,255.33,257.41,254.72,255.48,4247897,255.87
2024-09-06,AMZN,254.92,256.89,253.4,255.59,2138806,255.29333333333332
2024-09-09,AMZN,255.9,256.37,254.56,254.83,9521382,255.25333333333333
2024-09-10,AMZN,254.68,255.09,254.35,255.03,4255752,254.82333333333335
2024-09-11,AMZN,254.19,256.09,251.37,253.34,3654388,253.6
2024-09-12,AMZN,252.26,254.04,248.99,250.69,1152135,251.24
2024-09-13,AMZN,250.67,252.46,248.54,250.34,9721916,250.4466666666667
2024-09-16,AMZN,249.93,251.49,246.06,247.29,9968449,248.28
2024-09-17,AMZN,245.83,249.79,244.32,248.16,9132610,247.42333333333332
2024-09-18,AMZN,246.29,247.72,245.14,246.64,3775763,246.5
2024-09-19,AMZN,246.63,249.09,244.87,247.98,8194956,247.31333333333336
2024-09-20,AMZN,246.97,247.66,246.05,247.11,6022943,246.94000000000003
2024-09-23,AMZN,247.07,248.1,246.61,247.04,2926048,247.25
2024-09-24,AMZN,246.82,248.02,244.51,244.63,2339205,245.72
2024-09-25,AMZN,245.22,246.16,244.72,244.74,9096259,245.20666666666668
2024-09-26,AMZN,243.69,245.07,243.27,244.49,7189491,244.27666666666667
2024-09-27,AMZN,243.99,245.5,242.35,245.43,6592474,244.42666666666665
2024-09-30,AMZN,244.82,249.1,244.67,247.37,1306160,247.04666666666665
2024-10-01,AMZN,247.97,252.7,247.64,252.39,5168185,250.91
2024-10-02,AMZN,251.31,252.5,248.82,250.81,4668124,250.71
2024-10-03,AMZN,248.71,249.9,248.38,248.99,1017572,249.09
2024-10-04,AMZN,248.82,250.66,243.85,244.85,8477844,246.45333333333335
2024-10-07,AMZN,245.03,246.61,241.71,243.34,3912337,243.88666666666668
2024-10-08,AMZN,244.45,245.21,241.17,241.87,6345777,242.75
2024-10-09,AMZN,244.7,245.45,243.49,243.76,2517210,244.23333333333335
2024-10-10,AMZN,244.67,245.23,239.87,241.33,2514927,242.14333333333335
2024-10-11,AMZN,241.39,243.96,240.13,242.68,5681118,242.25666666666666
2024-10-14,AMZN,242.27,243.64,238.8,240.46,3366703,240.96666666666667
2024-10-15,AMZN,241.95,242.15,239.02,240.77,5216858,240.64666666666668
2024-10-16,AMZN,242.36,246.52,240.86,245.76,5552229,244.38
2024-10-17,AMZN,245.95,250.5,244.74,250.0,2003232,248.41333333333333
2024-10-18,AMZN,249.93,250.64,247.96,250.51,2300372,249.70333333333335
2024-10-21,AMZN,249.64,251.31,247.13,248.89,6633709,249.10999999999999
2024-10-22,AMZN,249.95,250.37,244.86,245.95,9394894,247.06000000000003
2024-10-23,AMZN,244.86,247.85,244.82,247.04,4298733,246.56999999999996
2024-10-24,AMZN,248.69,250.3,245.97,247.93,9193468,248.0666666666667
2024-10-25,AMZN,248.1,250.11,247.69,249.05,6770394,248.95000000000002
2024-10-28,AMZN,248.31,251.8,247.29,249.86,4508281,249.65
2024-10-29,AMZN,249.98,252.31,248.07,251.04,1456604,250.47333333333333
2024-10-30,AMZN,251.12,252.68,249.48,250.23,6625828,250.79666666666665
2024-10-31,AMZN,250.14,250.47,245.27,246.15,2799070,247.29666666666665
2024-11-01,AMZN,244.79,246.75,240.85,242.71,2251344,243.4366666666667
2024-11-04,AMZN,242.37,244.26,238.58,238.95,6195138,240.59666666666666
2024-11-05,AMZN,239.06,240.42,237.68,240.0,6342997,239.36666666666667
2024-11-06,AMZN,238.83,239.32,237.45,237.46,8742041,238.07666666666668
2024-11-07,AMZN,238.95,240.9,236.91,238.82,1412882,238.87666666666667
2024-11-08,AMZN,238.68,239.8,236.28,236.86,8476862,237.64666666666668
2024-11-11,AMZN,237.08,239.63,236.05,238.17,1838206,237.95000000000002
2024-11-12,AMZN,237.94,240.29,237.45,238.81,9369153,238.85
2024-11-13,AMZN,240.1,243.02,239.26,242.82,7317940,241.69999999999996
2024-11-14,AMZN,243.46,245.12,239.39,240.11,2053533,241.54
2024-11-15,AMZN,241.21,241.6,239.9,240.05,2782284,240.51666666666665
2024-11-18,AMZN,240.03,240.54,237.52,238.9,7647857,238.98666666666668
2024-11-19,AMZN,239.85,241.0,237.56,239.49,8366666,239.35
2024-11-20,AMZN,239.5,239.81,235.3,235.96,5494380,237.02333333333334
2024-11-21,AMZN,236.43,239.57,234.53,238.29,4757667,237.46333333333334
2024-11-22,AMZN,237.22,238.41,233.41,234.59,5086200,235.47
2024-11-25,AMZN,233.52,234.69,232.36,232.75,3439035,233.26666666666665
2024-11-26,AMZN,231.58,234.61,229.73,233.21,1494807,232.51666666666668
2024-11-27,AMZN,232.34,233.15,228.61,228.78,2278790,230.17999999999998
2024-11-28,AMZN,228.04,228.74,226.34,226.69,6992312,227.25666666666666
2024-11-29,AMZN,227.61,231.27,226.69,229.75,1608492,229.23666666666668
2024-12-02,AMZN,229.43,231.5,229.14,230.33,6881718,230.32333333333335
2024-12-03,AMZN,229.87,231.4,227.46,228.28,8633690,229.04666666666665
2024-12-04,AMZN,229.29,230.13,226.84,228.06,9758553,228.34333333333333
2024-12-05,AMZN,229.0,229.23,225.7,226.48,6842421,227.13666666666666
2024-12-06,AMZN,225.36,226.15,224.32,225.94,1654616,225.47000000000003
2024-12-09,AMZN,225.53,225.94,224.6,224.94,4568677,225.16
2024-12-10,AMZN,223.27,226.92,222.12,226.39,9204461,225.14333333333332
2024-12-11,AMZN,225.31,225.86,223.99,224.47,2957947,224.77333333333334
2024-12-12,AMZN,224.62,225.95,219.34,220.89,6728160,222.05999999999997
2024-12-13,AMZN,220.61,221.69,219.77,220.17,1430035,220.54333333333332
2024-12-16,AMZN,221.31,221.94,217.8,219.76,4052408,219.83333333333334
2024-12-17,AMZN,218.93,219.04,217.57,218.37,8314539,218.32666666666668
2024-12-18,AMZN,218.14,219.15,216.04,216.42,5475093,217.20333333333335
2024-12-19,AMZN,215.98,216.32,213.91,215.62,3989123,215.28333333333333
2024-12-20,AMZN,214.8,221.78,212.93,220.06,7751111,218.25666666666666
2024-12-23,AMZN,218.16,221.39,217.16,220.27,3729803,219.60666666666665
2024-12-24,AMZN,220.41,221.75,218.37,219.11,9079898,219.74333333333334
2024-12-25,AMZN,219.73,225.79,218.06,223.82,2379138,222.5566666666667
2024-12-26,AMZN,223.55,225.02,220.49,221.73,1413725,222.41333333333333
2024-12-27,AMZN,220.06,220.98,219.15,219.17,6370747,219.76666666666665
2024-12-30,AMZN,217.6,220.43,217.14,220.35,7189740,219.30666666666664
2024-12-31,AMZN,220.65,224.12,219.35,223.19,7031765,222.22000000000003
2020-01-01,TSLA,180.85,182.27,179.04,181.23,9329687,180.84666666666666
2020-01-02,TSLA,179.92,180.08,178.42,179.82,8900801,179.43999999999997
2020-01-03,TSLA,179.19,181.67,177.67,180.39,6495941,179.91
2020-01-06,TSLA,180.13,180.4,177.57,178.7,7385932,178.89000000000001
2020-01-07,TSLA,178.75,180.36,177.21,177.76,2822638,178.44333333333336
2020-01-08,TSLA,177.68,178.0,175.91,177.59,1303046,177.16666666666666
2020-01-09,TSLA,177.55,181.34,175.77,179.55,9831698,178.88666666666668
2020-01-10,TSLA,180.95,184.64,180.5,182.84,4004032,182.66
2020-01-13,TSLA,183.34,185.45,181.68,184.69,9718957,183.93999999999997
2020-01-14,TSLA,185.64,187.96,184.89,186.28,1246669,186.37666666666667
2020-01-15,TSLA,187.46,188.52,185.43,186.96,2918071,186.97000000000003
2020-01-16,TSLA,186.21,186.32,182.02,183.47,1602265,183.9366666666667
2020-01-17,TSLA,183.95,185.88,181.99,183.06,1986726,183.64333333333335
2020-01-20,TSLA,183.43,185.32,182.81,184.31,7353473,184.14666666666668
2020-01-21,TSLA,183.83,184.2,183.12,184.16,4281450,183.82666666666668
2020-01-22,TSLA,184.16,185.87,184.09,184.84,8857067,184.93333333333337
2020-01-23,TSLA,184.99,185.78,181.58,182.41,2537547,183.25666666666666
2020-01-24,TSLA,181.47,183.35,179.89,182.35,9075526,181.86333333333334
2020-01-27,TSLA,181.26,185.1,180.12,184.14,7261682,183.12
2020-01-28,TSLA,183.36,184.72,181.38,183.51,5628222,183.20333333333335
2020-01-29,TSLA,182.97,184.53,181.31,184.48,5435520,183.44000000000003
2020-01-30,TSLA,183.41,184.8,181.96,183.88,3354328,183.54666666666665
2020-01-31,TSLA,184.6,185.31,181.51,182.84,4985633,183.22
2020-02-03,TSLA,183.4,184.62,179.52,181.47,8683343,181.87
2020-02-04,TSLA,181.28,181.86,177.63,179.25,5857562,179.58
2020-02-05,TSLA,178.61,181.96,177.72,180.26,1814906,179.98000000000002
2020-02-06,TSLA,181.03,182.48,180.74,182.45,1163082,181.89000000000001
2020-02-07,TSLA,182.61,182.64,179.96,181.07,3061854,181.22333333333336
2020-02-10,TSLA,181.69,186.43,181.36,185.91,4807129,184.5666666666667
2020-02-11,TSLA,185.87,187.9,185.76,186.41,2357373,186.68999999999997
2020-02-12,TSLA,186.59,190.91,185.07,189.88,4383226,188.62
2020-02-13,TSLA,188.54,190.87,187.58,189.89,2858116,189.4466666666667
2020-02-14,TSLA,188.42,194.5,186.62,192.68,8021335,191.26666666666665
2020-02-17,TSLA,191.66,192.22,189.94,190.6,1675714,190.92
2020-02-18,TSLA,190.03,190.54,187.71,189.38,9137058,189.21
2020-02-19,TSLA,190.26,192.06,189.52,191.6,7173426,191.06000000000003
2020-02-20,TSLA,192.19,193.05,189.18,189.68,2252952,190.63666666666668
2020-02-21,TSLA,190.44,191.49,189.05,190.78,1979117,190.44000000000003
2020-02-24,TSLA,190.63,192.09,188.89,191.39,1588877,190.79
2020-02-25,TSLA,188.92,189.64,185.22,186.79,5107194,187.21666666666667
2020-02-26,TSLA,186.4,187.55,181.64,183.58,8566265,184.25666666666666
2020-02-27,TSLA,182.86,183.79,181.21,183.74,5717050,182.91333333333333
2020-02-28,TSLA,183.51,185.65,182.61,185.04,2014940,184.4333333333333
2020-03-02,TSLA,182.89,184.71,180.61,181.08,7899987,182.13333333333335
2020-03-03,TSLA,180.22,181.31,179.99,181.07,8771420,180.79
2020-03-04,TSLA,181.77,182.51,179.97,180.3,8979891,180.92666666666665
2020-03-05,TSLA,179.77,183.04,178.3,183.03,1343161,181.45666666666668
2020-03-06,TSLA,183.91,184.31,179.52,181.17,4413039,181.66666666666666
2020-03-09,TSLA,181.31,182.51,179.31,179.91,5285206,180.57666666666668
2020-03-10,TSLA,180.76,185.14,180.07,184.47,2816471,183.22666666666666
2020-03-11,TSLA,185.49,186.79,182.57,183.45,5363051,184.26999999999998
2020-03-12,TSLA,182.06,182.23,179.79,180.32,4817580,180.77999999999997
2020-03-13,TSLA,181.33,182.99,180.62,182.15,6167014,181.92
2020-03-16,TSLA,183.87,184.4,181.94,182.84,3583417,183.06000000000003
2020-03-17,TSLA,183.01,189.45,182.12,188.07,2813177,186.54666666666665
2020-03-18,TSLA,186.89,189.82,185.28,188.94,4732422,188.01333333333332
2020-03-19,TSLA,188.54,188.68,184.92,186.35,8110779,186.65
2020-03-20,TSLA,186.99,188.07,185.63,186.27,4401148,186.65666666666667
2020-03-23,TSLA,186.8,191.19,185.51,190.64,5819323,189.11333333333332
2020-03-24,TSLA,190.95,193.65,188.97,191.8,4160236,191.47333333333336
2020-03-25,TSLA,194.0,196.41,192.33,194.48,7736536,194.40666666666667
2020-03-26,TSLA,192.06,192.13,190.4,191.12,4096215,191.21666666666667
2020-03-27,TSLA,191.51,192.6,191.16,192.48,6772100,192.08
2020-03-30,TSLA,193.46,199.48,191.96,197.88,9257524,196.43999999999997
2020-03-31,TSLA,196.38,198.3,194.68,195.5,4210465,196.16
2020-04-01,TSLA,195.24,196.47,192.96,192.98,3460245,194.13666666666666
2020-04-02,TSLA,191.8,191.89,189.94,191.84,3965731,191.22333333333333
2020-04-03,TSLA,192.86,194.04,189.85,190.81,6190304,191.5666666666667
2020-04-06,TSLA,191.86,193.4,190.22,192.12,5995314,191.91333333333333
2020-04-07,TSLA,193.73,196.29,192.22,195.36,2993783,194.62333333333333
2020-04-08,TSLA,194.58,194.75,192.3,193.74,4622216,193.59666666666666
2020-04-09,TSLA,194.32,198.02,193.09,196.9,3160899,196.00333333333333
2020-04-10,TSLA,197.11,197.84,195.2,197.22,2274887,196.75333333333333
2020-04-13,TSLA,197.92,199.09,194.79,195.06,4374671,196.31333333333336
2020-04-14,TSLA,196.74,201.59,195.81,199.78,8055797,199.05999999999997
2020-04-15,TSLA,198.24,199.77,196.51,198.88,6226861,198.38666666666666
2020-04-16,TSLA,199.37,199.76,199.13,199.56,3174774,199.48333333333335
2020-04-17,TSLA,199.23,203.2,198.99,201.25,7349707,201.14666666666668
2020-04-20,TSLA,200.19,201.25,197.73,199.11,2937387,199.36333333333334
2020-04-21,TSLA,198.61,199.73,195.18,196.54,4359193,197.14999999999998
2020-04-22,TSLA,196.45,197.72,194.52,194.9,2819710,195.71333333333334
2020-04-23,TSLA,193.46,194.07,191.94,193.79,8958711,193.26666666666665
2020-04-24,TSLA,191.72,192.51,190.7,191.6,7110491,191.60333333333332
2020-04-27,TSLA,193.25,193.67,191.26,192.2,6216633,192.37666666666664
2020-04-28,TSLA,191.73,194.98,190.36,194.05,6880759,193.13000000000002
2020-04-29,TSLA,194.91,196.47,188.75,190.06,4477625,191.76
2020-04-30,TSLA,192.14,192.15,189.36,190.55,7495946,190.68666666666664
2020-05-01,TSLA,191.16,191.23,188.2,188.55,2625569,189.32666666666668
2020-05-04,TSLA,187.87,191.68,187.33,190.53,5698165,189.84666666666666
2020-05-05,TSLA,190.08,190.83,188.47,190.2,7458875,189.83333333333334
2020-05-06,TSLA,189.56,194.91,189.27,194.26,9168432,192.81333333333336
2020-05-07,TSLA,195.48,198.14,194.19,197.21,5338158,196.51333333333332
2020-05-08,TSLA,197.72,198.93,192.93,193.87,5234430,195.24333333333334
2020-05-11,TSLA,194.61,196.31,189.58,190.25,8010459,192.04666666666665
2020-05-12,TSLA,191.23,192.87,189.14,190.76,4709866,190.92333333333332
2020-05-13,TSLA,190.65,193.87,190.33,192.01,3586842,192.07000000000002
2020-05-14,TSLA,191.19,192.24,188.43,188.98,2336663,189.88333333333333
2020-05-15,TSLA,189.56,192.28,188.42,190.56,5299070,190.42
2020-05-18,TSLA,191.96,193.98,191.82,193.13,6634986,192.97666666666666
2020-05-19,TSLA,192.74,193.32,191.99,192.05,6305993,192.45333333333335
2020-05-20,TSLA,190.87,191.52,186.93,188.51,1764947,188.98666666666668
2020-05-21,TSLA,188.36,191.36,187.81,189.48,7072705,189.54999999999998
2020-05-22,TSLA,189.64,191.27,187.98,189.94,6631186,189.73000000000002
2020-05-25,TSLA,190.97,192.27,187.55,189.53,4726754,189.78333333333333
2020-05-26,TSLA,191.72,194.17,190.91,192.41,4108826,192.49666666666667
2020-05-27,TSLA,192.02,192.78,189.67,190.43,8691353,190.96
2020-05-28,TSLA,191.08,192.88,189.56,190.96,8566929,191.13333333333333
2020-05-29,TSLA,190.98,191.63,189.59,190.92,6160838,190.71333333333334
2020-06-01,TSLA,193.31,194.92,189.79,190.21,2408272,191.64
2020-06-02,TSLA,189.73,191.86,188.11,191.14,2273818,190.37
2020-06-03,TSLA,191.07,192.4,187.71,188.99,6826144,189.70000000000002
2020-06-04,TSLA,187.76,192.13,186.16,191.2,3010587,189.83
2020-06-05,TSLA,190.3,190.5,187.76,189.63,6432715,189.29666666666665
2020-06-08,TSLA,190.64,192.24,189.93,191.87,4793501,191.34666666666666
2020-06-09,TSLA,191.24,191.66,189.75,190.69,5678273,190.69999999999996
2020-06-10,TSLA,192.27,193.11,191.31,191.7,4409017,192.04
2020-06-11,TSLA,191.61,192.96,190.91,191.18,7350784,191.6833333333333
2020-06-12,TSLA,192.0,194.21,190.41,192.88,2596744,192.5
2020-06-15,TSLA,193.09,193.14,191.64,192.52,7411459,192.4333333333333
2020-06-16,TSLA,194.84,196.26,193.22,193.3,2998235,194.26
2020-06-17,TSLA,192.82,193.21,186.93,187.93,7881667,189.35666666666665
2020-06-18,TSLA,188.73,190.51,186.92,187.62,8168449,188.35
2020-06-19,TSLA,186.08,188.12,184.81,188.03,1107376,186.98666666666668
2020-06-22,TSLA,187.09,189.95,185.36,188.54,3083761,187.95000000000002
2020-06-23,TSLA,189.38,190.83,185.5,186.65,9430111,187.66
2020-06-24,TSLA,186.43,187.57,186.11,186.36,3199989,186.67999999999998
2020-06-25,TSLA,187.2,188.49,183.64,184.87,6699424,185.66666666666666
2020-06-26,TSLA,184.01,185.09,183.5,184.2,6826712,184.26333333333332
2020-06-29,TSLA,184.94,189.03,183.7,188.9,7027859,187.21
2020-06-30,TSLA,189.33,191.24,188.79,190.82,9484250,190.2833333333333
2020-07-01,TSLA,190.91,193.87,190.33,193.21,8419770,192.47000000000003
2020-07-02,TSLA,193.98,194.46,188.6,189.87,1128660,190.9766666666667
2020-07-03,TSLA,189.92,191.22,185.71,186.84,7763320,187.92333333333332
2020-07-06,TSLA,187.59,190.5,186.88,190.44,9206460,189.2733333333333
2020-07-07,TSLA,189.57,190.81,185.86,187.75,1098163,188.14000000000001
2020-07-08,TSLA,186.43,187.58,183.24,185.0,5441602,185.27333333333334
2020-07-09,TSLA,184.6,188.66,184.15,187.81,4290338,186.87333333333333
2020-07-10,TSLA,186.67,187.41,183.94,185.64,1245571,185.66333333333333
2020-07-13,TSLA,186.69,191.32,185.31,190.02,5576187,188.88333333333333
2020-07-14,TSLA,190.54,191.7,186.16,188.05,9156041,188.63666666666668
2020-07-15,TSLA,188.74,189.75,187.87,188.79,4582248,188.8033333333333
2020-07-16,TSLA,187.91,189.4,185.79,187.59,2382255,187.59333333333333
2020-07-17,TSLA,187.16,188.18,186.57,187.4,9833011,187.38333333333333
2020-07-20,TSLA,189.59,193.46,188.11,192.52,2480464,191.36333333333334
2020-07-21,TSLA,193.66,197.67,192.98,196.28,8728760,195.64333333333332
2020-07-22,TSLA,196.37,200.91,195.43,199.09,9691507,198.4766666666667
2020-07-23,TSLA,200.49,206.95,198.5,206.38,4400216,203.9433333333333
2020-07-24,TSLA,206.82,207.96,202.04,203.3,8032005,204.4333333333333
2020-07-27,TSLA,202.3,204.86,200.62,204.07,3448874,203.1833333333333
2020-07-28,TSLA,204.75,205.75,203.67,205.28,6922435,204.89999999999998
2020-07-29,TSLA,205.18,205.54,203.94,203.98,5777520,204.48666666666668
2020-07-30,TSLA,204.18,205.52,203.01,205.29,8034790,204.60666666666665
2020-07-31,TSLA,204.24,205.08,198.79,200.12,2746516,201.33
2020-08-03,TSLA,200.67,202.55,200.15,200.23,7782449,200.9766666666667
2020-08-04,TSLA,202.08,202.64,198.5,199.02,1608980,200.0533333333333
2020-08-05,TSLA,198.01,200.31,196.62,199.53,5362223,198.82000000000002
2020-08-06,TSLA,201.32,202.25,201.07,201.61,7095235,201.64333333333335
2020-08-07,TSLA,200.73,201.65,199.14,201.6,9834820,200.79666666666665
2020-08-10,TSLA,201.04,206.37,199.85,205.22,1327605,203.81333333333336
2020-08-11,TSLA,206.06,206.55,203.72,204.15,2086422,204.80666666666664
2020-08-12,TSLA,202.95,204.85,202.37,202.86,8074208,203.36
2020-08-13,TSLA,204.02,205.47,202.38,203.54,8787711,203.79666666666665
2020-08-14,TSLA,203.18,203.76,199.86,200.54,1025993,201.38666666666666
2020-08-17,TSLA,201.47,204.14,200.05,203.4,3953787,202.53
2020-08-18,TSLA,203.3,207.38,202.35,206.66,5357027,205.46333333333334
2020-08-19,TSLA,207.89,208.96,204.09,205.8,3960861,206.28333333333333
2020-08-20,TSLA,207.33,209.27,206.76,208.24,3944064,208.09
2020-08-21,TSLA,205.0,205.3,201.54,203.25,1989054,203.36333333333334
2020-08-24,TSLA,202.39,204.7,200.43,203.76,2011237,202.96333333333334
2020-08-25,TSLA,202.56,205.82,201.27,205.21,9068623,204.10000000000002
2020-08-26,TSLA,206.53,208.07,205.09,206.42,7879020,206.52666666666664
2020-08-27,TSLA,207.32,208.04,206.35,206.92,2051048,207.10333333333332
2020-08-28,TSLA,207.12,213.78,206.59,212.21,1109530,210.86
2020-08-31,TSLA,212.43,213.02,206.5,207.26,2055393,208.92666666666665
2020-09-01,TSLA,208.09,209.38,206.74,209.18,1868589,208.4333333333333
2020-09-02,TSLA,207.59,210.22,206.56,208.34,1256653,208.37333333333333
